question,type,answer,prediction,meteor_score,bleu_score,rouge_1,rouge_2,rouge_l,Accuracy_pred,Accuracy_ref,Token_count
What is the treatment of primary chronic adrenal insufficiency? :,NOTA,None of the above,"The correct answer is In administering a glucocorticoid of high potency on alternate days.

Explanation: Primary adrenal insufficiency is treated with glucocorticoids. The dose and duration of treatment depends on the severity of the condition. The treatment is usually life long. Ref: Harrison 19th E pg 2233.",0.111111111,2.43E-155,0.095238094,0.040816325,0.095238094,0.042553191,0.5,122
A 9 month old child with respiratory rate 53/min and presence of cough is classified as :,NOTA,None of the above,"1
#### 1

Respiratory rate 53/min and cough are features of respiratory distress.",0.094339623,8.97E-232,0.124999996,0,0.124999996,0.076923077,0.25,103
Boyle's Law states that ?,NOTA,None of the above,"'0: P/T = constant'

Explanation: Boyle's Law states that the volume of a gas is inversely proportional to the pressure when the temperature remains constant. Mathematically it is expressed as: P/T = constant.",0.131578947,8.61E-232,0.129032256,0,0.129032256,0.029411765,0.25,94
"A 50 years old male presented with frontal bossing, enlarged nasal bone, enlarged jaw and spade like fingers. Which of the following test will you do for diagnosis?",NOTA,None of the above,"The correct answer is Serum coisol.

ACTH and TSH are pituitary hormones and would not be useful in the diagnosis of this condition. The diagnosis is Cushing's syndrome, which is caused by excessive production of cortisol by the adrenal glands. This is confirmed by measuring serum cortisol levels.

Frontal bossing, enlarged nasal bone, enlarged jaw and spade like fingers are all features of Cushing's syndrome.",0.09009009,7.36E-232,0.075471697,0,0.075471697,0.014925373,0.25,119
"In a patient with implanted cardiac pacemaker (defibrillator),which of the following investigation is useful to know the position of the misplaced implant ?.",NOTA,None of the above,"MR1

Explanation: Ref: Radiology 2014;270: 143-152. A cardiac implantable electronic device (CIED) is a device implanted in the body for the purpose of cardiac rhythm management. The devices include pacemakers, implantable cardioverter-defibrillators (ICDs), and cardiac resynchronization therapy (CRT) devices. CT is used to evaluate the position of the pacemaker and to identify any complications such as lead dislodgement or perforation of the heart. MRI is also used to evaluate the position of the pacemaker and to identify any complications such as lead dislodgement or perfor",0.135869565,1.76E-155,0.07142857,0.028985506,0.07142857,0.022727273,0.5,112
"A farm breeding a lot of poultry (chicken, duck and pig, etc.), with the arrival of summer is often hot and rainy, the home of her second child is 6 years old, came home from school after the start of a headache, vomiting, drowsiness after 1 day, after 2 to 3, the symptoms intensified, vomiting, confusion, seizures, agitation, confusion and paralysis of the legs and other symptoms, fever after one week, but presents the phenomenon of movement and intelligence degradation, this child what the symptoms were caused by a viral infection caused?",NOTA,None of the above,"The correct answer is Rabies virus (rabies virus).

The symptoms described are consistent with rabies, a viral infection caused by the rabies virus. The virus is usually transmitted through the bite of an infected animal, such as a dog, cat, bat, or raccoon. The incubation period of rabies is typically 2-12 weeks, but in some cases it can be as short as 2 weeks or as long as 6 months. The virus attacks the central nervous system, causing symptoms such as fever, headache, agitation, confusion, seizures, paralysis of the legs, and eventually death.

The other options are",0.065359477,1.64E-155,0.053333332,0.020618556,0.053333332,0.020408163,0.5,220
"Statement 1: Primary teeth replantation is contraindicated even in the most ideal conditions. 
 Statement 2:  This is because of the poorer prognosis and the additional risk of further injury to the succedaneous tooth.",NOTA,None of the above,"The first statement is true and the second is false.

The best answer is 2.",0.094339623,8.97E-232,0.124999996,0,0.124999996,0.066666667,0.25,155
The lesion which is observed during pregnancy as a single gingival enlargement is known as :,NOTA,None of the above,"The correct answer is: Pregnancy tumor.

Explanation: Pregnancy tumor is a single, painless, non-tender, and firm swelling that develops during pregnancy. It is usually seen in the anterior part of the jaw and is associated with pregnancy. Ref: Shafer's Textbook of Oral Pathology, 5th Edition, Page 346.",0.104166667,2.30E-155,0.093023254,0.041666665,0.093023254,0.040816327,0.5,108
Abnormally eccentric placed pupil is called ?,NOTA,None of the above,The correct answer is: Corectopia,0.119047619,0,0,0,0,0.2,0.25,95
Which of the following does not cause fatty liver?,NOTA,None of the above,"The correct answer is: None of the above.

Fatty liver can be caused by obesity, diabetes, and hyperlipidemia.",0.672669492,0.103086753,0.363636361,0.299999997,0.363636361,0.222222222,1,94
The first and easiest myocardium due to reduced coronary blood flow region of hypoxia is:,NOTA,None of the above,"The correct answer is: Epicardial Maku區 (epicardial zone)

Explanation:
The first and easiest myocardium due to reduced coronary blood flow region of hypoxia is the epicardial zone. The epicardial zone is the outermost layer of the heart, consisting of epicardium, a thin layer of connective tissue, and the subepicardial fat. It is the first to be affected by hypoxia due to reduced coronary blood flow.",0.09009009,2.06E-155,0.088888887,0.034482758,0.088888887,0.030769231,0.5,130
Arrange the following in the sequence of closure :,NOTA,None of the above,Correct answer: 2,0,0,0,0,0,0,0,108
Teratology is a study of,NOTA,None of the above,None of the above,0.9921875,1,0.999999995,0.999999995,0.999999995,1,1,97
"A 40-year-old male patient, 10 years ago, had received Billroth II subtotal gastrectomy surgery, complained of abdominal pain on one day old, but no bile nasogastric aspirate, what is the most appropriate of the following items diagnosis ?",NOTA,None of the above,"The correct answer is: Marginal ulcer.

Explanation: A patient who has had a Billroth II subtotal gastrectomy is at risk for marginal ulcers at the site of the gastrojejunostomy. The pain in this patient is likely due to marginal ulcer. The other options are not correct. Dumping syndrome is a late complication of gastrectomy. Gallstones are not related to the symptoms described.",0.094339623,2.13E-155,0.081632652,0.031746031,0.081632652,0.032258065,0.5,141
"Of the following groups of drugs, which would be of choice in the treatment of diabetic nephropathy ?:",NOTA,None of the above,None of the above,0.9921875,1,0.999999995,0.999999995,0.999999995,1,1,114
How can the matrix phase of fibrous compounds NOT be ?:,NOTA,None of the above,The correct answer is 'Ceramics.',0.11627907,0,0,0,0,0.2,0.25,97
"In some sample preparation and treatment procedures prior to analysis, the solid phase extraction technique is used. This technique:",NOTA,None of the above,"It does not require the application of pressure or vacuum.

Explanation: Solid phase extraction (SPE) is a technique used to isolate and purify a compound from a sample. It is used to remove impurities and contaminants from the sample before analysis. This method does not require the application of pressure or vacuum.
The other options are incorrect because:
It is not characterized by the high consumption of organic solvents. Organic solvents are used in the process of solid phase extraction, but the consumption is not high.
It only serves for the treatment of very small sample volumes. Solid phase extraction can be used to process a wide range of sample volumes",0.062893082,6.51E-232,0.060606059,0,0.060606059,0.009009009,0.25,131
"Woman of 55 years, married and with two children of 25 and 20 years of age. Go to the mental health clinic for problems in the family environment. The patient reports being ill, sad and worried about ""the troubles that my husband gives me"". He has seen him embraced by another woman and affirms that ""he is against her and that he deceives her because he cares too much for his children"". Both the husband and the children deny that information given by the patient. With no outstanding psychiatric medical history, he presents a psychopathological exploration of lucidity with a good level of awareness and orientation in the 3 spheres. Presents discreet hypothymia of months of evolution. Alteration of the content of thought in the form of delusional ideas of a celotypical nature and of damage with self-referential phenomena. There is no alteration of the sensoperceptive sphere. It does not present autolytic ideation. It maintains an adequate cognitive rhythm and preserves the biological rhythms of sleep and appetite. What is the diagnosis that best fits the clinical picture presented by the patient?",NOTA,None of the above,"The correct answer is: Major depressive disorder with psychotic characteristics.

Explanation: The patient presents a depression with psychotic symptoms, which is a common presentation of major depressive disorder. The delusional ideas of jealousy are a common delusional theme in depression and are a sign of psychotic depression. The patient's age and the fact that the symptoms have been present for months, also support this diagnosis.",0.090909091,7.39E-232,0.081632652,0,0.081632652,0.015151515,0.25,313
